,jump_size,Ratio,clip_change_max,Fitness,Period_performance,Change_performance
94,0.1,0.5,0.25,0.7217394531084371,0.8179954381761527,0.6254834680407214
95,0.1,0.5,0.25,0.745317523212932,0.9384571243890104,0.5521779220368536
96,0.1,0.5,0.25,0.6622371523674184,0.8389249211119525,0.4855493836228843
97,0.1,0.5,0.25,0.6572812983313853,0.8722891276324254,0.4422734690303452
98,0.1,0.5,0.25,0.9204998775037245,0.8976961656009083,0.9433035894065409
99,0.1,0.5,0.25,0.9947272170751933,0.9894544341503867,1.0
100,0.1,0.6,0.25,0.7690131009829586,0.843048856166651,0.6949773457992662
101,0.1,0.6,0.25,0.8684014003117986,0.8970900426403894,0.8397127579832077
102,0.1,0.6,0.25,0.6816440202543267,0.9955148175582835,0.36777322295036985
103,0.1,0.6,0.25,0.6495885923251581,0.873794484621977,0.4253827000283393
104,0.1,0.6,0.25,0.6216249388826065,0.8963841409576638,0.3468657368075493
105,0.1,0.6,0.25,0.9067745500662232,0.937150066698305,0.8763990334341413
106,0.1,0.6,0.25,0.8315599135125706,0.8595024867819496,0.8036173402431915
107,0.1,0.6,0.25,0.6516014055467717,0.6941309309631697,0.6090718801303737
108,0.1,0.6,0.25,0.6620789704503851,0.9227593344138544,0.4013986064869158
109,0.1,0.6,0.25,0.6687037852576233,0.9811211370646155,0.3562864334506312
110,0.1,0.6,0.25,0.8011788992498821,0.933573624150611,0.6687841743491533
111,0.1,0.6,0.25,0.6317945865183712,0.9361531901888791,0.32743598284786335
112,0.1,0.6,0.25,0.5463849280422209,0.7599642837683138,0.3328055723161281
113,0.1,0.6,0.25,0.7125744155385294,0.9947637078187457,0.430385123258313
114,0.1,0.6,0.25,0.6687354539641254,0.9911933854018886,0.3462775225263622
115,0.1,0.6,0.25,0.74962342507461,0.8305423099374168,0.6687045402118031
116,0.1,0.6,0.25,0.7394732892006901,0.8713881210987257,0.6075584573026546
117,0.1,0.6,0.25,0.5981873614185268,0.7346623825901879,0.46171234024686575
118,0.1,0.6,0.25,0.5664227540552538,0.791188892449956,0.3416566156605516
119,0.1,0.6,0.25,0.719952992653199,0.8084161370467516,0.6314898482596464
120,0.1,0.7,0.25,0.8090778791273643,0.8862614825866392,0.7318942756680895
121,0.1,0.7,0.25,0.8819744979491091,0.9837022678127759,0.7802467280854422
122,0.1,0.7,0.25,0.7294271355680486,0.9720780669325705,0.48677620420352674
123,0.1,0.7,0.25,0.7394087610889957,0.9156890556811546,0.5631284664968367
124,0.1,0.7,0.25,0.6949984937321545,0.8640438244754723,0.5259531629888367
125,0.1,0.7,0.25,0.6644628998908317,0.9768599367248089,0.35206586305685456
126,0.1,0.7,0.25,0.6235659584247789,0.910070891963094,0.3370610248864638
127,0.1,0.7,0.25,0.6297061074749799,0.9249284817543415,0.3344837331956183
128,0.1,0.7,0.25,0.7316276527490742,0.9904139465436741,0.4728413589544742
129,0.1,0.7,0.25,0.6130100614830079,0.8402950430710665,0.38572507989494925
130,0.1,0.7,0.25,0.6009281423131629,0.7250182672664484,0.4768380173598775
131,0.1,0.7,0.25,0.8792677622300338,0.8387882134477145,0.9197473110123531
132,0.1,0.7,0.25,0.926710856986513,0.9832167020098999,0.870205011963126
133,0.1,0.7,0.25,0.7067854558842734,0.9736555159499324,0.4399153958186144
134,0.1,0.7,0.25,0.6704208192798409,0.9388713444573185,0.4019702941023632
135,0.1,0.7,0.25,0.829439246726866,0.7689164464154493,0.8899620470382826
136,0.1,0.7,0.25,0.6391647540018639,0.8526049985052331,0.4257245094984948
137,0.1,0.7,0.25,0.668688648390166,0.886068276193473,0.45130902058685896
138,0.1,0.7,0.25,0.5962731930063296,0.776406252378938,0.4161401336337212
139,0.1,0.7,0.25,0.6835566924512257,0.9938213982778589,0.37329198662459273
140,0.1,0.8,0.25,0.6502281284225522,0.9724914863244982,0.3279647705206062
141,0.1,0.8,0.25,0.8984359264110922,0.9900263952804679,0.8068454575417163
142,0.1,0.8,0.25,0.7669307711254482,0.9863925349526974,0.5474690072981989
143,0.1,0.8,0.25,0.7962875032645773,0.9912267059708776,0.6013483005582771
144,0.1,0.8,0.25,0.666787912186171,0.9878592873608848,0.3457165370114571
145,0.1,0.8,0.25,0.6623615932986415,0.8831910047633117,0.4415321818339714
146,0.1,0.8,0.25,0.7836779754445615,0.9137305973516052,0.6536253535375179
147,0.1,0.8,0.25,0.9951133529854388,0.9902267059708775,1.0
148,0.1,0.8,0.25,0.7598382609913487,0.8211886746061374,0.6984878473765599
149,0.1,0.8,0.25,0.8770459650635016,0.7979059961949801,0.956185933932023
150,0.1,0.8,0.25,0.7146911838068323,0.963769602536074,0.46561276507759053
151,0.1,0.8,0.25,0.7198247534034471,0.9316643750507076,0.5079851317561865
152,0.1,0.8,0.25,0.8126844831828541,0.9448467401590999,0.6805222262066083
153,0.1,0.8,0.25,0.7278855554330955,0.9817341374792744,0.4740369733869166
154,0.1,0.8,0.25,0.7234597933619559,0.9915505191214233,0.4553690676024884
155,0.1,0.8,0.25,0.7465834052779876,0.8033990507097724,0.6897677598462029
156,0.1,0.8,0.25,0.9047755242720431,0.9613540025995729,0.8481970459445133
157,0.1,0.8,0.25,0.7155028276769719,0.9937091254374307,0.437296529916513
158,0.1,0.8,0.25,0.7370052069991082,0.8430627179122533,0.6309476960859632
159,0.1,0.8,0.25,0.9338718798191935,0.867743759638387,1.0
160,0.1,0.9,0.25,0.6900915212405394,0.9912936240919515,0.38888941838912733
161,0.1,0.9,0.25,0.8902942210374425,0.9652764340833543,0.8153120079915308
162,0.1,0.9,0.25,0.7148998269262358,0.9943276181306131,0.4354720357218584
163,0.1,0.9,0.25,0.6887741250807509,0.9955453782934856,0.38200287186801624
164,0.1,0.9,0.25,0.8802127772001429,0.991465718204357,0.7689598361959287
165,0.1,0.9,0.25,0.7174842949460861,0.9941388030205736,0.44082978687159863
166,0.1,0.9,0.25,0.7468514249680807,0.9696091360227587,0.5240937139134025
167,0.1,0.9,0.25,0.6489227580886606,0.9845207700350308,0.31332474614229044
168,0.1,0.9,0.25,0.750173497102455,0.9932952489050249,0.5070517452998851
169,0.1,0.9,0.25,0.6941964168627639,0.9405336122081844,0.44785922151734325
170,0.1,0.9,0.25,0.7922389315456728,0.9909482856918749,0.5935295773994709
171,0.1,0.9,0.25,0.993994193542022,0.9879883870840439,1.0
172,0.1,0.9,0.25,0.7659052676374094,0.8510702506698068,0.6807402846050119
173,0.1,0.9,0.25,0.8657330583762324,0.9528513057770851,0.7786148109753798
174,0.1,0.9,0.25,0.7441354634637529,0.9935354119869217,0.494735514940584
175,0.1,0.9,0.25,0.9944315560995507,0.9888631121991013,1.0
176,0.1,0.9,0.25,0.758479164740082,0.9487000046025499,0.5682583248776142
177,0.1,0.9,0.25,0.6671075545911149,0.9955390290160236,0.3386760801662062
178,0.1,0.9,0.25,0.5789111316439842,0.8390458647762827,0.31877639851168577
179,0.1,0.9,0.25,0.8119512902706777,0.9917805249597577,0.6321220555815977
180,0.1,0.1,0.5,0.812905959838057,0.9918167439662738,0.6339951757098403
181,0.1,0.1,0.5,0.9945154200829049,0.9890308401658098,1.0
182,0.1,0.1,0.5,0.6989313407474396,0.7884800205348341,0.6093826609600449
183,0.1,0.1,0.5,0.7439261211688781,0.8796211287048133,0.608231113632943
184,0.1,0.1,0.5,0.6856394805036987,0.7220908912358558,0.6491880697715416
185,0.1,0.1,0.5,0.9494094011618366,0.9396439883216187,0.9591748140020545
186,0.1,0.1,0.5,0.7534765809075941,0.8911301651517922,0.615822996663396
187,0.1,0.1,0.5,0.8279354267616041,0.9762702564279402,0.6796005970952681
188,0.1,0.1,0.5,0.789283790499044,0.8467176102864764,0.7318499707116116
189,0.1,0.1,0.5,0.7310682157660371,0.8190454240066846,0.6430910075253896
190,0.1,0.1,0.5,0.9335925639696173,0.8671851279392346,1.0
191,0.1,0.1,0.5,0.7787277791543906,0.8886616802308511,0.6687938780779301
192,0.1,0.1,0.5,0.6822529063093701,0.7506804189265737,0.6138253936921664
193,0.1,0.1,0.5,0.7606809672039369,0.8346398453734367,0.686722089034437
194,0.1,0.1,0.5,0.9039362435629021,0.8078724871258043,1.0
195,0.1,0.1,0.5,0.7173400105085246,0.8094537572857148,0.6252262637313345
196,0.1,0.1,0.5,0.7082210269877751,0.8155381186772779,0.6009039352982722
197,0.1,0.1,0.5,0.8560998832250262,0.7997863102200845,0.9124134562299678
198,0.1,0.1,0.5,0.7583207774115239,0.8287752653406156,0.6878662894824322
199,0.1,0.1,0.5,0.8845054446352404,0.7690108892704808,1.0
200,0.1,0.2,0.5,0.7929505435244866,0.9365865721143554,0.6493145149346179
201,0.1,0.2,0.5,0.764173424533838,0.7452468738791889,0.7830999751884871
202,0.1,0.2,0.5,0.6958797168622879,0.7745657296810547,0.617193704043521
203,0.1,0.2,0.5,0.8416114088773627,0.904022131552917,0.7792006862018084
204,0.1,0.2,0.5,0.9660849536531126,0.9321699073062252,1.0
205,0.1,0.2,0.5,0.854261965863697,0.7981644972009244,0.9103594345264696
206,0.1,0.2,0.5,0.801685325881927,0.7833254939870612,0.8200451577767927
207,0.1,0.2,0.5,0.7018536029902263,0.6996750192035922,0.7040321867768602
208,0.1,0.2,0.5,0.7423536650109022,0.824289757084312,0.6604175729374923
209,0.1,0.2,0.5,0.9450764757108867,0.8901529514217733,1.0
210,0.1,0.2,0.5,0.8140160185225912,0.8890712319469162,0.7389608050982662
211,0.1,0.2,0.5,0.8965046780030026,0.7930093560060051,1.0
212,0.1,0.2,0.5,0.8921070583963027,0.8849983930829176,0.8992157237096878
213,0.1,0.2,0.5,0.7782430625793761,0.7758317169995504,0.7806544081592018
214,0.1,0.2,0.5,0.7544080658451894,0.8883238441214794,0.6204922875688994
215,0.1,0.2,0.5,0.814315149649785,0.7577145980660328,0.8709157012335372
216,0.1,0.2,0.5,0.7576444784339824,0.7034061631322308,0.8118827937357339
217,0.1,0.2,0.5,0.85971346455322,0.8294532427474524,0.8899736863589875
218,0.1,0.2,0.5,0.8576496556694799,0.800797452549727,0.914501858789233
219,0.1,0.2,0.5,0.8134699016941679,0.9202870034517885,0.7066527999365473
220,0.1,0.3,0.5,0.7353459304349728,0.7654420452627825,0.705249815607163
221,0.1,0.3,0.5,0.7802944697647843,0.9203306589056157,0.640258280623953
222,0.1,0.3,0.5,0.8826104653256412,0.7652209306512826,1.0
223,0.1,0.3,0.5,0.8839935681757267,0.9098684820027514,0.858118654348702
224,0.1,0.3,0.5,0.9028141727119058,0.9266090430395182,0.8790193023842934
225,0.1,0.3,0.5,0.9014004639331915,0.802800927866383,1.0
226,0.1,0.3,0.5,0.7436640132251825,0.8817230385929263,0.6056049878574387
227,0.1,0.3,0.5,0.8969512995994148,0.7939025991988296,1.0
228,0.1,0.3,0.5,0.7434385114923421,0.8872490291731986,0.5996279938114856
229,0.1,0.3,0.5,0.8856469836567528,0.9238453731739148,0.8474485941395907
230,0.1,0.3,0.5,0.7669097821492808,0.7356469360646278,0.7981726282339339
231,0.1,0.3,0.5,0.7313389584540123,0.8633381600160528,0.5993397568919718
232,0.1,0.3,0.5,0.9012973046549613,0.8025946093099225,1.0
233,0.1,0.3,0.5,0.9061786074976479,0.8181485302633323,0.9942086847319633
234,0.1,0.3,0.5,0.7257646679800689,0.8464606045205831,0.6050687314395546
235,0.1,0.3,0.5,0.9130794035120142,0.8725558653249688,0.9536029416990597
236,0.1,0.3,0.5,0.9080197224170715,0.816039444834143,1.0
237,0.1,0.3,0.5,0.8156177174533756,0.8828547133213858,0.7483807215853656
238,0.1,0.3,0.5,0.8691289684565613,0.798109356026961,0.9401485808861615
239,0.1,0.3,0.5,0.8173446593225099,0.8011456598135804,0.8335436588314393
240,0.1,0.4,0.5,0.6668337295327491,0.6772277511416724,0.6564397079238258
241,0.1,0.4,0.5,0.844841266888558,0.8816591414690342,0.8080233923080817
242,0.1,0.4,0.5,0.779080626312066,0.8642006015310049,0.6939606510931272
243,0.1,0.4,0.5,0.7569971527815007,0.8156713070423967,0.6983229985206046
244,0.1,0.4,0.5,0.7157268283912728,0.7894948682957529,0.6419587884867927
245,0.1,0.4,0.5,0.8035169940076712,0.9577344866173311,0.6492995013980113
246,0.1,0.4,0.5,0.928168763626007,0.856337527252014,1.0
247,0.1,0.4,0.5,0.9122502247768594,0.8245004495537188,1.0
248,0.1,0.4,0.5,0.812669309702947,0.841056772623732,0.7842818467821621
249,0.1,0.4,0.5,0.9655649305598175,0.931129861119635,1.0
250,0.1,0.4,0.5,0.901942386334128,0.8038847726682561,1.0
251,0.1,0.4,0.5,0.698923239382607,0.7705763626066157,0.6272701161585983
252,0.1,0.4,0.5,0.8752902596400726,0.7505805192801451,1.0
253,0.1,0.4,0.5,0.8977844909305794,0.8797558395845191,0.9158131422766397
254,0.1,0.4,0.5,0.8142870252445418,0.8716239888425438,0.7569500616465398
255,0.1,0.4,0.5,0.8161753075514777,0.8140586405123419,0.8182919745906136
256,0.1,0.4,0.5,0.9562931315435066,0.9125862630870133,1.0
257,0.1,0.4,0.5,0.8101955560509211,0.8067796171787561,0.8136114949230859
258,0.1,0.4,0.5,0.7380096523079138,0.874268230246739,0.6017510743690887
259,0.1,0.4,0.5,0.8465913004369665,0.7645936827603068,0.9285889181136261
260,0.1,0.5,0.5,0.8150681377411337,0.8479994208749435,0.7821368546073239
261,0.1,0.5,0.5,0.9259490083652857,0.9859700304380952,0.8659279862924761
262,0.1,0.5,0.5,0.8092301461395512,0.859298199052434,0.7591620932266684
263,0.1,0.5,0.5,0.729629448038432,0.7936355519962905,0.6656233440805733
264,0.1,0.5,0.5,0.7701326074763162,0.826804588182048,0.7134606267705844
265,0.1,0.5,0.5,0.6974210398834397,0.784376796216762,0.6104652835501175
266,0.1,0.5,0.5,0.7489863179002937,0.8188377697993001,0.6791348660012873
267,0.1,0.5,0.5,0.8679295132111339,0.7722894517326219,0.9635695746896459
268,0.1,0.5,0.5,0.7762961515087039,0.7523888304897045,0.8002034725277033
269,0.1,0.5,0.5,0.8809888282306934,0.8504071564961264,0.9115704999652603
270,0.1,0.5,0.5,0.6884232052153798,0.777165289416878,0.5996811210138817
271,0.1,0.5,0.5,0.6488197160152631,0.6845495176200739,0.6130899144104524
272,0.1,0.5,0.5,0.8230581755354827,0.9684422625469653,0.6776740885239999
273,0.1,0.5,0.5,0.7739225496801814,0.8633538954894451,0.6844912038709176
274,0.1,0.5,0.5,0.7940612488403289,0.8863313050775092,0.7017911926031487
275,0.1,0.5,0.5,0.7076925717270577,0.819072033731433,0.5963131097226824
276,0.1,0.5,0.5,0.900867511893068,0.8017350237861359,1.0
277,0.1,0.5,0.5,0.7682996418181782,0.7498853056825171,0.7867139779538392
278,0.1,0.5,0.5,0.8222577802364759,0.964531709728312,0.6799838507446397
279,0.1,0.5,0.5,0.7974065465881783,0.7967468946952198,0.798066198481137
280,0.1,0.6,0.5,0.825899222565744,0.9162959500620188,0.7355024950694692
281,0.1,0.6,0.5,0.76423729990503,0.7983569183182864,0.7301176814917736
282,0.1,0.6,0.5,0.7930315081445998,0.9255348625264528,0.6605281537627469
283,0.1,0.6,0.5,0.7882280367646083,0.8552758953658349,0.7211801781633816
284,0.1,0.6,0.5,0.9180352818842163,0.988215494337585,0.8478550694308475
285,0.1,0.6,0.5,0.703662016910062,0.7881667960278598,0.6191572377922642
286,0.1,0.6,0.5,0.8522376685505335,0.8868294407177177,0.8176458963833492
287,0.1,0.6,0.5,0.8054380041845918,0.8022149020475284,0.8086611063216551
288,0.1,0.6,0.5,0.8721035941313096,0.8147728402233979,0.9294343480392213
289,0.1,0.6,0.5,0.9416432936201058,0.8832865872402117,1.0
290,0.1,0.6,0.5,0.7345238204735187,0.841260048277296,0.6277875926697416
291,0.1,0.6,0.5,0.8706221554524324,0.9511494474003184,0.7900948635045464
292,0.1,0.6,0.5,0.8611084719088855,0.722216943817771,1.0
293,0.1,0.6,0.5,0.7594819830248323,0.8336328457559348,0.6853311202937298
294,0.1,0.6,0.5,0.9554277411257384,0.9108554822514767,1.0
295,0.1,0.6,0.5,0.8416979116973922,0.8613480330351738,0.8220477903596105
296,0.1,0.6,0.5,0.8398068934945468,0.873887825249641,0.8057259617394527
297,0.1,0.6,0.5,0.8892531978673801,0.7785063957347602,1.0
298,0.1,0.6,0.5,0.9166918840883589,0.8333837681767179,1.0
299,0.1,0.6,0.5,0.8083814353089676,0.9080801930276141,0.708682677590321
300,0.1,0.7,0.5,0.760443742656065,0.7803496803109119,0.740537805001218
301,0.1,0.7,0.5,0.7328206829017627,0.7956814904189456,0.6699598753845799
302,0.1,0.7,0.5,0.8056662836787196,0.9915263814135349,0.6198061859439044
303,0.1,0.7,0.5,0.8690845102865989,0.8586807534698151,0.8794882671033827
304,0.1,0.7,0.5,0.7353468615458294,0.7554820336202203,0.7152116894714386
305,0.1,0.7,0.5,0.9189114047889301,0.8378228095778602,1.0
306,0.1,0.7,0.5,0.7516604463693362,0.8921200909335057,0.6112008018051666
307,0.1,0.7,0.5,0.8094150736822625,0.8430352148306888,0.7757949325338362
308,0.1,0.7,0.5,0.7564535909852956,0.8559909808769021,0.6569162010936893
309,0.1,0.7,0.5,0.9510330045274233,0.9020660090548466,1.0
310,0.1,0.7,0.5,0.7975150516727518,0.8661538498609833,0.7288762534845203
311,0.1,0.7,0.5,0.9195773677993726,0.9906897616171018,0.8484649739816433
312,0.1,0.7,0.5,0.8634596969442991,0.7269193938885984,1.0
313,0.1,0.7,0.5,0.689547689001845,0.7067516560819804,0.6723437219217097
314,0.1,0.7,0.5,0.7522033968897703,0.7506310243306501,0.7537757694488906
315,0.1,0.7,0.5,0.878707868350369,0.9007500414101853,0.8566656952905526
316,0.1,0.7,0.5,0.850534538374712,0.8481837523570975,0.8528853243923264
317,0.1,0.7,0.5,0.8758374490901106,0.8551969533271692,0.8964779448530521
318,0.1,0.7,0.5,0.7486486805600108,0.8841904263427657,0.6131069347772559
319,0.1,0.7,0.5,0.6702354208129839,0.7267762726606692,0.6136945689652987
320,0.1,0.8,0.5,0.7978257821310106,0.8281725072505018,0.7674790570115195
321,0.1,0.8,0.5,0.9325627126819938,0.8849671844144152,0.9801582409495724
322,0.1,0.8,0.5,0.9383145444421196,0.8766290888842392,1.0
323,0.1,0.8,0.5,0.7480349459963744,0.784007359139289,0.71206253285346
324,0.1,0.8,0.5,0.7301606208730583,0.8604432778029987,0.599877963943118
325,0.1,0.8,0.5,0.814522152146213,0.9281782674423961,0.70086603685003
326,0.1,0.8,0.5,0.7051077284445327,0.7792743776322435,0.630941079256822
327,0.1,0.8,0.5,0.84377351946971,0.76677930072249,0.9207677382169301
328,0.1,0.8,0.5,0.914773129531121,0.8295462590622419,1.0
329,0.1,0.8,0.5,0.9294528811031753,0.8589057622063504,1.0
330,0.1,0.8,0.5,0.7669807377401389,0.767244553865211,0.7667169216150668
331,0.1,0.8,0.5,0.7053237260915499,0.6897017574931692,0.7209456946899306
332,0.1,0.8,0.5,0.8092149934688335,0.8827196488129243,0.7357103381247428
333,0.1,0.8,0.5,0.7780643888946558,0.9124133755312334,0.6437154022580782
334,0.1,0.8,0.5,0.8898134725536723,0.8322679363060018,0.9473590088013427
335,0.1,0.8,0.5,0.8698620154939604,0.7537528469331252,0.9859711840547956
336,0.1,0.8,0.5,0.7495264689280801,0.8922904712042913,0.6067624666518687
337,0.1,0.8,0.5,0.7382516760144049,0.7945592466093843,0.6819441054194256
338,0.1,0.8,0.5,0.8807878984371214,0.8171762662386997,0.9443995306355429
339,0.1,0.8,0.5,0.768586393341445,0.8132244953641036,0.7239482913187864
340,0.1,0.9,0.5,0.7144787076444787,0.7669755462847395,0.661981869004218
341,0.1,0.9,0.5,0.6807968836736671,0.9297525175423943,0.4318412498049399
342,0.1,0.9,0.5,0.8713096482411131,0.9021951875848475,0.8404241088973788
343,0.1,0.9,0.5,0.7756964187536084,0.9894150484314973,0.5619777890757196
344,0.1,0.9,0.5,0.7250149925528,0.8636475159577123,0.5863824691478876
345,0.1,0.9,0.5,0.8297596565266587,0.914193291856659,0.7453260211966585
