,jump_size,Ratio,clip_change_max,Fitness,Period_performance,Change_performance
274,0.1,0.5,0.5,0.6548221052353008,0.30964421047060164,1.0
275,0.1,0.5,0.5,0.7870160200268581,0.5740320400537162,1.0
276,0.1,0.5,0.5,0.9407426721352872,0.944073323057225,0.9374120212133494
277,0.1,0.5,0.5,0.7816749934067206,0.8741408437220201,0.6892091430914213
278,0.1,0.5,0.5,0.753563523184092,0.6738113482941068,0.8333156980740771
279,0.1,0.5,0.5,0.7433418662997464,0.6365588239200691,0.8501249086794238
280,0.1,0.6,0.5,0.6839854305639965,0.367970861127993,1.0
281,0.1,0.6,0.5,0.49616008168965825,0.9923201320132015,3.136611498773719e-08
282,0.1,0.6,0.5,0.7672087559916095,0.5344175119832191,1.0
283,0.1,0.6,0.5,0.7463147903646479,0.5578988104408562,0.9347307702884396
284,0.1,0.6,0.5,0.7814345452381642,0.5628690904763285,1.0
285,0.1,0.6,0.5,0.9753827274877573,0.9558366525599538,0.994928802415561
286,0.1,0.6,0.5,0.7409225605042322,0.4818451210084645,1.0
287,0.1,0.6,0.5,0.688782850425418,0.3775657008508359,1.0
288,0.1,0.6,0.5,0.7535484576705218,0.5070969153410437,1.0
289,0.1,0.6,0.5,0.6729916109151681,0.3459832218303363,1.0
290,0.1,0.6,0.5,0.6919750916846046,0.3839501833692092,1.0
291,0.1,0.6,0.5,0.7379839182903445,0.896032652621219,0.5799351839594699
292,0.1,0.6,0.5,0.9678187268559337,0.9356374537118676,1.0
293,0.1,0.6,0.5,0.9277155734241265,0.9427591665316101,0.912671980316643
294,0.1,0.6,0.5,0.8127497683866638,0.7692024372652534,0.8562970995080742
295,0.1,0.6,0.5,0.7406035965098131,0.5296269074011524,0.9515802856184739
296,0.1,0.6,0.5,0.9830641822315833,0.9912027877341543,0.9749255767290123
297,0.1,0.6,0.5,0.717782438803652,0.6095168926998455,0.8260479849074583
298,0.1,0.6,0.5,0.6875011183209727,0.3750022366419454,1.0
299,0.1,0.6,0.5,0.6888213563793556,0.37764271275871114,1.0
