seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
2,8,16,0.6303571067250586,1999.99,16,1,4,8,0.05,1.0,0.005,0.001,
3,8,16,0.6230712128001539,1999.99,16,1,4,8,0.05,1.0,0.005,0.001,
4,8,16,0.6175632897798529,1999.99,16,1,4,8,0.05,1.0,0.005,0.001,
0,8,16,0.160482514641535,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
1,8,16,0.3168951997480893,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
2,8,16,0.2503064346018495,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
3,8,16,0.12708449408837352,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
4,8,16,0.2667670683739903,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
0,8,16,0.12206093825146773,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
1,8,16,0.02999811047295938,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
2,8,16,0.10334275792997057,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
3,8,16,0.07391194549791898,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
4,8,16,0.02151319156001467,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
0,9,16,0.5753348172448323,1999.99,16,1,4,8,0.05,1.0,0.005,0.001,
1,9,16,0.6010591166191188,1999.99,16,1,4,8,0.05,1.0,0.005,0.001,
2,9,16,0.6191427206855236,1999.99,16,1,4,8,0.05,1.0,0.005,0.001,
3,9,16,0.5809469019573135,1999.99,16,1,4,8,0.05,1.0,0.005,0.001,
4,9,16,0.12127990969431808,1999.99,16,1,4,8,0.05,1.0,0.005,0.001,
0,9,16,0.7508342726892457,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
1,9,16,0.027384212295645027,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
2,9,16,0.3680237364440816,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
3,9,16,0.14384401124586926,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
4,9,16,0.09843993544653876,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
0,9,16,0.034852873424605704,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
1,9,16,0.06329596175185682,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
2,9,16,0.026107821317529294,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
3,9,16,0.14015536627589345,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
4,9,16,0.06230214554441017,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
0,10,16,0.6242659050969767,1999.99,16,1,4,8,0.05,1.0,0.005,0.001,
1,10,16,0.5548347706907825,1999.99,16,1,4,8,0.05,1.0,0.005,0.001,
2,10,16,0.5204987485380592,1999.99,16,1,4,8,0.05,1.0,0.005,0.001,
3,10,16,0.57893120872055,1999.99,16,1,4,8,0.05,1.0,0.005,0.001,
4,10,16,0.5562905366381447,1999.99,16,1,4,8,0.05,1.0,0.005,0.001,
0,10,16,0.31510937877446915,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
1,10,16,0.6982173232011161,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
2,10,16,0.06302287064599685,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
3,10,16,0.702099213818097,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
4,10,16,0.11395300967820199,1999.99,16,1,4,8,0.05,1.0,0.01,0.001,
0,10,16,0.07111587733114214,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
1,10,16,0.0272515152239008,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
2,10,16,0.04971262825617236,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
3,10,16,0.06357811987244766,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
4,10,16,0.04716272497891437,1999.99,16,1,4,8,0.05,1.0,0.02,0.001,
0,2,16,0.6321584882219826,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
1,2,16,0.6758483832863791,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
2,2,16,0.693645523847901,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
3,2,16,0.6615270730558698,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
4,2,16,1.3534733728539614e-05,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
0,2,16,0.10568483270228908,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
1,2,16,0.10381032048245079,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
2,2,16,0.10027834986703536,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
3,2,16,0.04944665247202127,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
4,2,16,0.12061872056493199,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
0,2,16,0.0315415300115603,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
1,2,16,0.00471851961441285,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
2,2,16,0.0002980198967038234,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
3,2,16,0.053499759464059826,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
4,2,16,0.05632822024875572,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
0,3,16,0.9003313106815745,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
1,3,16,0.7595548958438173,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
2,3,16,0.7520480534357237,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
3,3,16,0.7254487936835138,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
4,3,16,0.612456521100433,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
0,3,16,0.10329527210585307,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
1,3,16,0.10810284686960539,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
2,3,16,0.11230243391848109,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
3,3,16,0.14154863579462534,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
4,3,16,0.1458614171379675,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
0,3,16,0.04957061311792039,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
1,3,16,0.010794633577142113,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
2,3,16,0.061822991904061056,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
3,3,16,0.0244728410230036,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
4,3,16,0.027248233185679156,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
0,4,16,0.5648457518075052,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
1,4,16,0.5865309586643976,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
2,4,16,0.6834918966304155,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
3,4,16,0.6587063665516393,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
4,4,16,0.608915655543721,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
0,4,16,0.17016117110654622,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
1,4,16,0.13648997691198936,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
2,4,16,0.9913852440528235,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
3,4,16,0.1002790773329578,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
4,4,16,0.16843346733294626,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
0,4,16,0.04587866773034742,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
1,4,16,0.08275991178207587,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
2,4,16,0.10212994370866561,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
3,4,16,0.09529551467007456,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
4,4,16,0.11520379435823994,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
0,5,16,0.6080117396722924,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
1,5,16,0.6507933382202934,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
2,5,16,0.5540995926005093,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
3,5,16,0.5447203874091786,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
4,5,16,0.5732249471428436,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
0,5,16,0.9663034770196124,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
1,5,16,0.5521806097826468,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
2,5,16,1.2168470465477172,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
3,5,16,0.08305950299239262,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
4,5,16,1.1039880841831873,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
0,5,16,0.09129361364975652,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
1,5,16,0.05746106462265416,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
2,5,16,0.23322423454464358,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
3,5,16,0.04350075212925285,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
4,5,16,0.05056298263926358,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
0,6,16,0.5756847516180243,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
1,6,16,0.598488459871096,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
2,6,16,0.6755399811014589,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
3,6,16,0.5900992530223585,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
4,6,16,0.6362939367397036,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
0,6,16,1.056243959740356,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
1,6,16,1.424972893642821,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
2,6,16,0.08014074010677535,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
3,6,16,0.034274433695271805,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
4,6,16,0.9945363415159315,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
0,6,16,0.11464341042888351,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
1,6,16,0.11430652618918022,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
2,6,16,0.07020401974481318,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
3,6,16,0.02591506918090438,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
4,6,16,0.055048572695455676,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
0,7,16,0.1262361951916177,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
1,7,16,0.6156541067339754,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
2,7,16,0.5331399807059489,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
3,7,16,0.7154888834164611,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
4,7,16,0.5262009970489434,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
