seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
5,10,16,1.0392126582902663,19999.99,16,1,4,8,0.03,1.0,0.009,0.001,
6,10,16,0.9501407843573475,19999.99,16,1,4,8,0.03,1.0,0.009,0.001,
7,10,16,1.0545338000677948,19999.99,16,1,4,8,0.03,1.0,0.009,0.001,
8,10,16,1.0536586879320033,19999.99,16,1,4,8,0.03,1.0,0.009,0.001,
9,10,16,1.1214421310990825,19999.99,16,1,4,8,0.03,1.0,0.009,0.001,
0,10,16,1.1794191136278864,19999.99,16,1,4,8,0.03,1.0,0.01,0.001,
1,10,16,1.2271189903480502,19999.99,16,1,4,8,0.03,1.0,0.01,0.001,
2,10,16,1.1123717964297488,19999.99,16,1,4,8,0.03,1.0,0.01,0.001,
3,10,16,1.0295745649960113,19999.99,16,1,4,8,0.03,1.0,0.01,0.001,
4,10,16,1.120513621761314,19999.99,16,1,4,8,0.03,1.0,0.01,0.001,
5,10,16,1.274366803672851,19999.99,16,1,4,8,0.03,1.0,0.01,0.001,
6,10,16,1.12288768217436,19999.99,16,1,4,8,0.03,1.0,0.01,0.001,
7,10,16,1.0705599410965114,19999.99,16,1,4,8,0.03,1.0,0.01,0.001,
8,10,16,1.158725699224139,19999.99,16,1,4,8,0.03,1.0,0.01,0.001,
9,10,16,1.1779352189385899,19999.99,16,1,4,8,0.03,1.0,0.01,0.001,
0,10,16,0.4205600841866642,19999.99,16,1,4,8,0.03,1.0,0.012,0.001,
1,10,16,0.48184887877824095,19999.99,16,1,4,8,0.03,1.0,0.012,0.001,
2,10,16,1.3720204593802439,19999.99,16,1,4,8,0.03,1.0,0.012,0.001,
3,10,16,0.5976405842947665,19999.99,16,1,4,8,0.03,1.0,0.012,0.001,
4,10,16,0.19843763288544428,19999.99,16,1,4,8,0.03,1.0,0.012,0.001,
5,10,16,0.14553676696976278,19999.99,16,1,4,8,0.03,1.0,0.012,0.001,
6,10,16,0.300305002198532,19999.99,16,1,4,8,0.03,1.0,0.012,0.001,
7,10,16,0.3799874881700983,19999.99,16,1,4,8,0.03,1.0,0.012,0.001,
8,10,16,0.1381895020671713,19999.99,16,1,4,8,0.03,1.0,0.012,0.001,
9,10,16,0.6429604745243077,19999.99,16,1,4,8,0.03,1.0,0.012,0.001,
0,10,16,0.645795110030986,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
1,10,16,0.5694085206165458,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
2,10,16,0.6040186478028977,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
3,10,16,0.2341666717863126,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
4,10,16,0.5877876926734282,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
5,10,16,0.744430311970802,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
6,10,16,0.5758755258338647,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
7,10,16,0.03861238092332625,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
8,10,16,0.08736446750907433,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
9,10,16,0.5999441122783535,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
0,10,16,0.7237567684471305,19999.99,16,1,4,8,0.05,1.0,0.007,0.001,
1,10,16,0.8453848433900063,19999.99,16,1,4,8,0.05,1.0,0.007,0.001,
2,10,16,1.0864214953735885,19999.99,16,1,4,8,0.05,1.0,0.007,0.001,
3,10,16,0.8155923483825556,19999.99,16,1,4,8,0.05,1.0,0.007,0.001,
