seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
5,2,16,0.6577916609215303,6266.56,10,1,4,8,0.1,1.0,0.005,0.001,
6,2,16,0.6580788886669332,758.49,10,1,4,8,0.1,1.0,0.005,0.001,
7,2,16,0.6677933245931073,3222.96,10,1,4,8,0.1,1.0,0.005,0.001,
8,2,16,0.6350685072459934,1354.45,10,1,4,8,0.1,1.0,0.005,0.001,
9,2,16,0.2287013892294961,9999.99,10,1,4,8,0.1,1.0,0.005,0.001,
1,2,16,0.6248464172179162,2314.92,12,1,4,8,0.1,1.0,0.005,0.001,
2,2,16,0.556535835173847,3299.07,12,1,4,8,0.1,1.0,0.005,0.001,
3,2,16,0.6626852161460055,5832.87,12,1,4,8,0.1,1.0,0.005,0.001,
4,2,16,1.423191805056019e-05,9999.99,12,1,4,8,0.1,1.0,0.005,0.001,
5,2,16,0.6597210006477218,3227.82,12,1,4,8,0.1,1.0,0.005,0.001,
6,2,16,0.6824180105257268,1281.84,12,1,4,8,0.1,1.0,0.005,0.001,
7,2,16,0.6850104592147588,1112.8500000000001,12,1,4,8,0.1,1.0,0.005,0.001,
8,2,16,0.6251526314833853,1603.57,12,1,4,8,0.1,1.0,0.005,0.001,
9,2,16,0.6297240632271581,5721.67,12,1,4,8,0.1,1.0,0.005,0.001,
1,2,16,0.6804945220564212,2503.63,14,1,4,8,0.1,1.0,0.005,0.001,
2,2,16,0.6618859106005857,3013.48,14,1,4,8,0.1,1.0,0.005,0.001,
3,2,16,0.6629375322305153,2504.91,14,1,4,8,0.1,1.0,0.005,0.001,
4,2,16,1.7567842067893533e-05,9999.99,14,1,4,8,0.1,1.0,0.005,0.001,
5,2,16,0.7026126845005216,1390.84,14,1,4,8,0.1,1.0,0.005,0.001,
6,2,16,0.659381448270548,1816.42,14,1,4,8,0.1,1.0,0.005,0.001,
7,2,16,0.5965455204395795,1697.64,14,1,4,8,0.1,1.0,0.005,0.001,
8,2,16,0.5607289132969786,2785.71,14,1,4,8,0.1,1.0,0.005,0.001,
9,2,16,0.652756792051583,3331.9,14,1,4,8,0.1,1.0,0.005,0.001,
1,2,16,0.6576804083150868,1950.6000000000001,16,1,4,8,0.1,1.0,0.005,0.001,
2,2,16,0.618101002404818,1956.82,16,1,4,8,0.1,1.0,0.005,0.001,
3,2,16,0.6197078167897934,5871.14,16,1,4,8,0.1,1.0,0.005,0.001,
4,2,16,0.62359550163179,7111.07,16,1,4,8,0.1,1.0,0.005,0.001,
5,2,16,0.5165310428367155,3964.02,16,1,4,8,0.1,1.0,0.005,0.001,
6,2,16,0.6703847756909453,3573.78,16,1,4,8,0.1,1.0,0.005,0.001,
7,2,16,0.6275124310196596,1699.93,16,1,4,8,0.1,1.0,0.005,0.001,
8,2,16,0.6459337296378365,3396.44,16,1,4,8,0.1,1.0,0.005,0.001,
9,2,16,0.6669633150178518,3754.92,16,1,4,8,0.1,1.0,0.005,0.001,
1,2,16,0.7022635751339769,9999.99,2,1,4,8,0.09,1.0,0.005,0.001,
2,2,16,0.701538960901766,9999.99,2,1,4,8,0.09,1.0,0.005,0.001,
3,2,16,0.006324553720745504,9999.99,2,1,4,8,0.09,1.0,0.005,0.001,
4,2,16,1.3109292330281038e-05,9999.99,2,1,4,8,0.09,1.0,0.005,0.001,
5,2,16,0.004255304181544548,9999.99,2,1,4,8,0.09,1.0,0.005,0.001,
6,2,16,0.005599761275111037,9999.99,2,1,4,8,0.09,1.0,0.005,0.001,
7,2,16,0.04626790764446598,9999.99,2,1,4,8,0.09,1.0,0.005,0.001,
8,2,16,0.7086497693007775,9999.99,2,1,4,8,0.09,1.0,0.005,0.001,
9,2,16,0.009712865253016456,9999.99,2,1,4,8,0.09,1.0,0.005,0.001,
1,2,16,0.6963420832787943,2783.08,4,1,4,8,0.09,1.0,0.005,0.001,
2,2,16,0.6625456549360321,9999.99,4,1,4,8,0.09,1.0,0.005,0.001,
3,2,16,0.0014429123201558113,9999.99,4,1,4,8,0.09,1.0,0.005,0.001,
4,2,16,1.3223345095846032e-05,9999.99,4,1,4,8,0.09,1.0,0.005,0.001,
5,2,16,0.001811543366435952,9999.99,4,1,4,8,0.09,1.0,0.005,0.001,
6,2,16,0.6829464828054397,1920.9,4,1,4,8,0.09,1.0,0.005,0.001,
7,2,16,0.6735870034117603,9999.99,4,1,4,8,0.09,1.0,0.005,0.001,
8,2,16,0.6730020984376626,9999.99,4,1,4,8,0.09,1.0,0.005,0.001,
9,2,16,0.005688476804700168,9999.99,4,1,4,8,0.09,1.0,0.005,0.001,
1,2,16,0.669444768957421,2757.65,6,1,4,8,0.09,1.0,0.005,0.001,
2,2,16,0.6170156247599792,2180.65,6,1,4,8,0.09,1.0,0.005,0.001,
3,2,16,0.008513141471759498,9999.99,6,1,4,8,0.09,1.0,0.005,0.001,
4,2,16,1.3341026182129569e-05,9999.99,6,1,4,8,0.09,1.0,0.005,0.001,
5,2,16,0.6282670621144313,3785.59,6,1,4,8,0.09,1.0,0.005,0.001,
6,2,16,0.6867037444242091,1041.69,6,1,4,8,0.09,1.0,0.005,0.001,
7,2,16,0.677024237534026,1626.8400000000001,6,1,4,8,0.09,1.0,0.005,0.001,
8,2,16,0.6276175218070135,2844.86,6,1,4,8,0.09,1.0,0.005,0.001,
9,2,16,0.00031225091826344225,9999.99,6,1,4,8,0.09,1.0,0.005,0.001,
1,2,16,0.6490085808568703,2506.82,8,1,4,8,0.09,1.0,0.005,0.001,
2,2,16,0.6536513825469769,1742.8600000000001,8,1,4,8,0.09,1.0,0.005,0.001,
3,2,16,0.01458843505038627,9999.99,8,1,4,8,0.09,1.0,0.005,0.001,
4,2,16,1.3465070548070604e-05,9999.99,8,1,4,8,0.09,1.0,0.005,0.001,
5,2,16,0.6061203031069621,3227.85,8,1,4,8,0.09,1.0,0.005,0.001,
6,2,16,0.5906465978617546,969.59,8,1,4,8,0.09,1.0,0.005,0.001,
7,2,16,0.6636464297484682,2492.77,8,1,4,8,0.09,1.0,0.005,0.001,
8,2,16,0.6343371534936646,1606.8,8,1,4,8,0.09,1.0,0.005,0.001,
9,2,16,0.005376595322831895,9999.99,8,1,4,8,0.09,1.0,0.005,0.001,
1,2,16,0.6218134864063345,2513.16,10,1,4,8,0.09,1.0,0.005,0.001,
2,2,16,0.5421095781400707,2394.4500000000003,10,1,4,8,0.09,1.0,0.005,0.001,
3,2,16,0.6963826533955009,9484.02,10,1,4,8,0.09,1.0,0.005,0.001,
4,2,16,1.3609786179908244e-05,9999.99,10,1,4,8,0.09,1.0,0.005,0.001,
5,2,16,0.5975864035469879,3954.6800000000003,10,1,4,8,0.09,1.0,0.005,0.001,
6,2,16,0.6454219316686787,869.37,10,1,4,8,0.09,1.0,0.005,0.001,
7,2,16,0.6660792349652385,3225.7200000000003,10,1,4,8,0.09,1.0,0.005,0.001,
8,2,16,0.6235521778097011,1404.16,10,1,4,8,0.09,1.0,0.005,0.001,
9,2,16,0.010568364047010162,9999.99,10,1,4,8,0.09,1.0,0.005,0.001,
1,2,16,0.6060648955792424,2513.4,12,1,4,8,0.09,1.0,0.005,0.001,
2,2,16,0.688264870994322,1594.56,12,1,4,8,0.09,1.0,0.005,0.001,
3,2,16,0.5850778664562879,3377.08,12,1,4,8,0.09,1.0,0.005,0.001,
4,2,16,1.3850639096485546e-05,9999.99,12,1,4,8,0.09,1.0,0.005,0.001,
5,2,16,0.569858099532212,3232.2400000000002,12,1,4,8,0.09,1.0,0.005,0.001,
6,2,16,0.6780355720305352,1255.4,12,1,4,8,0.09,1.0,0.005,0.001,
7,2,16,0.5890214937586844,1714.71,12,1,4,8,0.09,1.0,0.005,0.001,
8,2,16,0.6548631099975121,1614.26,12,1,4,8,0.09,1.0,0.005,0.001,
9,2,16,0.6439226316164437,8165.01,12,1,4,8,0.09,1.0,0.005,0.001,
1,2,16,0.687348507984838,2508.23,14,1,4,8,0.09,1.0,0.005,0.001,
2,2,16,0.6563639695797073,4446.34,14,1,4,8,0.09,1.0,0.005,0.001,
3,2,16,0.6831977632009977,5975.1,14,1,4,8,0.09,1.0,0.005,0.001,
4,2,16,1.462074608638761e-05,9999.99,14,1,4,8,0.09,1.0,0.005,0.001,
5,2,16,0.6607457992479697,3866.87,14,1,4,8,0.09,1.0,0.005,0.001,
6,2,16,0.6563667518719621,1248.67,14,1,4,8,0.09,1.0,0.005,0.001,
7,2,16,0.6746930683247399,1718.18,14,1,4,8,0.09,1.0,0.005,0.001,
8,2,16,0.6038025706586354,2639.37,14,1,4,8,0.09,1.0,0.005,0.001,
9,2,16,0.6634942872571232,3469.35,14,1,4,8,0.09,1.0,0.005,0.001,
1,2,16,0.6248528420001864,2586.48,16,1,4,8,0.09,1.0,0.005,0.001,
2,2,16,0.6744728112534054,1947.05,16,1,4,8,0.09,1.0,0.005,0.001,
3,2,16,0.6499341154206568,5870.63,16,1,4,8,0.09,1.0,0.005,0.001,
4,2,16,2.042271432524224e-05,9999.99,16,1,4,8,0.09,1.0,0.005,0.001,
5,2,16,0.5298695322956537,4043.82,16,1,4,8,0.09,1.0,0.005,0.001,
6,2,16,0.6767839233339947,3606.73,16,1,4,8,0.09,1.0,0.005,0.001,
7,2,16,0.600132385269437,1696.96,16,1,4,8,0.09,1.0,0.005,0.001,
8,2,16,0.6546847896482377,733.22,16,1,4,8,0.09,1.0,0.005,0.001,
9,2,16,0.6498380189973123,3332.67,16,1,4,8,0.09,1.0,0.005,0.001,
1,2,16,0.6921258307283441,9999.99,2,1,4,8,0.08,1.0,0.005,0.001,
2,2,16,0.6915304654882305,9999.99,2,1,4,8,0.08,1.0,0.005,0.001,
3,2,16,0.007211122431873429,9999.99,2,1,4,8,0.08,1.0,0.005,0.001,
4,2,16,1.3096814829315184e-05,9999.99,2,1,4,8,0.08,1.0,0.005,0.001,
5,2,16,0.004925143215512678,9999.99,2,1,4,8,0.08,1.0,0.005,0.001,
6,2,16,0.6933346788873892,9999.99,2,1,4,8,0.08,1.0,0.005,0.001,
7,2,16,0.034805022958660246,9999.99,2,1,4,8,0.08,1.0,0.005,0.001,
8,2,16,0.7111827070463923,9999.99,2,1,4,8,0.08,1.0,0.005,0.001,
9,2,16,0.010021896529999786,9999.99,2,1,4,8,0.08,1.0,0.005,0.001,
1,2,16,0.699260177401492,9999.99,4,1,4,8,0.08,1.0,0.005,0.001,
2,2,16,0.6924033564455581,9999.99,4,1,4,8,0.08,1.0,0.005,0.001,
3,2,16,0.00023547745848319325,9999.99,4,1,4,8,0.08,1.0,0.005,0.001,
4,2,16,1.3197718108751532e-05,9999.99,4,1,4,8,0.08,1.0,0.005,0.001,
5,2,16,0.0004550119047885058,9999.99,4,1,4,8,0.08,1.0,0.005,0.001,
6,2,16,0.7115104938934715,9999.99,4,1,4,8,0.08,1.0,0.005,0.001,
7,2,16,0.6997109310955639,9999.99,4,1,4,8,0.08,1.0,0.005,0.001,
8,2,16,0.6987517227938526,9999.99,4,1,4,8,0.08,1.0,0.005,0.001,
9,2,16,0.006747702479956562,9999.99,4,1,4,8,0.08,1.0,0.005,0.001,
1,2,16,0.7069807653799579,2591.63,6,1,4,8,0.08,1.0,0.005,0.001,
2,2,16,0.5898365395522879,1776.58,6,1,4,8,0.08,1.0,0.005,0.001,
3,2,16,0.006253872889864372,9999.99,6,1,4,8,0.08,1.0,0.005,0.001,
4,2,16,1.3301315467378576e-05,9999.99,6,1,4,8,0.08,1.0,0.005,0.001,
5,2,16,0.6481436815832124,7017.54,6,1,4,8,0.08,1.0,0.005,0.001,
6,2,16,0.6473967676879535,1842.6200000000001,6,1,4,8,0.08,1.0,0.005,0.001,
7,2,16,0.6478494154552246,2547.02,6,1,4,8,0.08,1.0,0.005,0.001,
8,2,16,0.6819968160574803,3694.1800000000003,6,1,4,8,0.08,1.0,0.005,0.001,
9,2,16,0.002176954454557952,9999.99,6,1,4,8,0.08,1.0,0.005,0.001,
1,2,16,0.6309175142102486,2537.14,8,1,4,8,0.08,1.0,0.005,0.001,
2,2,16,0.6459273566814644,1674.6200000000001,8,1,4,8,0.08,1.0,0.005,0.001,
3,2,16,0.01202781575341075,9999.99,8,1,4,8,0.08,1.0,0.005,0.001,
4,2,16,1.3408738124031266e-05,9999.99,8,1,4,8,0.08,1.0,0.005,0.001,
5,2,16,0.6926570288792977,4536.47,8,1,4,8,0.08,1.0,0.005,0.001,
6,2,16,0.6446269328010049,775.33,8,1,4,8,0.08,1.0,0.005,0.001,
7,2,16,0.6857093137615646,2581.92,8,1,4,8,0.08,1.0,0.005,0.001,
8,2,16,0.6499226943979007,1663.39,8,1,4,8,0.08,1.0,0.005,0.001,
9,2,16,0.0028694549097103717,9999.99,8,1,4,8,0.08,1.0,0.005,0.001,
1,2,16,0.5716910199859447,2517.71,10,1,4,8,0.08,1.0,0.005,0.001,
2,2,16,0.6775922673539487,1638.7,10,1,4,8,0.08,1.0,0.005,0.001,
3,2,16,0.64712142451927,9408.69,10,1,4,8,0.08,1.0,0.005,0.001,
4,2,16,1.3524915978592547e-05,9999.99,10,1,4,8,0.08,1.0,0.005,0.001,
5,2,16,0.6423221825871481,4127.97,10,1,4,8,0.08,1.0,0.005,0.001,
6,2,16,0.6000514278157285,875.52,10,1,4,8,0.08,1.0,0.005,0.001,
7,2,16,0.6903828599918513,2528.89,10,1,4,8,0.08,1.0,0.005,0.001,
8,2,16,0.671430222450694,1614.07,10,1,4,8,0.08,1.0,0.005,0.001,
9,2,16,0.00778563391300271,9999.99,10,1,4,8,0.08,1.0,0.005,0.001,
1,2,16,0.6348729635503911,2449.13,12,1,4,8,0.08,1.0,0.005,0.001,
2,2,16,0.6612509174496484,1600.13,12,1,4,8,0.08,1.0,0.005,0.001,
3,2,16,0.6346141846630935,8977.89,12,1,4,8,0.08,1.0,0.005,0.001,
4,2,16,1.3671306126991119e-05,9999.99,12,1,4,8,0.08,1.0,0.005,0.001,
5,2,16,0.698144440471492,2540.54,12,1,4,8,0.08,1.0,0.005,0.001,
6,2,16,0.680886248871819,759.72,12,1,4,8,0.08,1.0,0.005,0.001,
7,2,16,0.6384285928578971,2252.05,12,1,4,8,0.08,1.0,0.005,0.001,
8,2,16,0.6951382128463608,1579.56,12,1,4,8,0.08,1.0,0.005,0.001,
9,2,16,0.05867032983013796,9999.99,12,1,4,8,0.08,1.0,0.005,0.001,
1,2,16,0.7052907358648584,2161.94,14,1,4,8,0.08,1.0,0.005,0.001,
2,2,16,0.6609524516932664,1688.33,14,1,4,8,0.08,1.0,0.005,0.001,
3,2,16,0.6224719461569707,3375.62,14,1,4,8,0.08,1.0,0.005,0.001,
4,2,16,1.3942995784241034e-05,9999.99,14,1,4,8,0.08,1.0,0.005,0.001,
5,2,16,0.6819029230652724,1383.81,14,1,4,8,0.08,1.0,0.005,0.001,
6,2,16,0.6184000538638711,1253.45,14,1,4,8,0.08,1.0,0.005,0.001,
7,2,16,0.6417561451469367,2295.19,14,1,4,8,0.08,1.0,0.005,0.001,
8,2,16,0.6615326742709182,1610.33,14,1,4,8,0.08,1.0,0.005,0.001,
9,2,16,0.6608067387255163,8156.88,14,1,4,8,0.08,1.0,0.005,0.001,
1,2,16,0.6298443957103859,3316.84,16,1,4,8,0.08,1.0,0.005,0.001,
2,2,16,0.6491773511443578,4275.6900000000005,16,1,4,8,0.08,1.0,0.005,0.001,
3,2,16,0.669313766806382,5924.38,16,1,4,8,0.08,1.0,0.005,0.001,
4,2,16,1.4808119604040306e-05,9999.99,16,1,4,8,0.08,1.0,0.005,0.001,
5,2,16,0.6933506453268058,1423.69,16,1,4,8,0.08,1.0,0.005,0.001,
6,2,16,0.6376790811484396,935.5500000000001,16,1,4,8,0.08,1.0,0.005,0.001,
7,2,16,0.6722604299701167,2036.52,16,1,4,8,0.08,1.0,0.005,0.001,
8,2,16,0.5887143843788003,2644.54,16,1,4,8,0.08,1.0,0.005,0.001,
9,2,16,0.6990159435176748,2420.85,16,1,4,8,0.08,1.0,0.005,0.001,
1,2,16,0.6872165437315025,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
2,2,16,0.6889245952447587,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
