seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
2,4,16,0.6910631682108432,9999.99,8,1,4,8,0.05,1.0,0.005,0.001,
3,4,16,0.008878845886184369,9999.99,8,1,4,8,0.05,1.0,0.005,0.001,
4,4,16,0.6511126586100648,5070.64,8,1,4,8,0.05,1.0,0.005,0.001,
5,4,16,0.0576413509171854,9999.99,8,1,4,8,0.05,1.0,0.005,0.001,
6,4,16,0.6461803693954462,9999.99,8,1,4,8,0.05,1.0,0.005,0.001,
7,4,16,0.6854363492892384,8072.400000000001,8,1,4,8,0.05,1.0,0.005,0.001,
8,4,16,0.5929774679196808,9999.99,8,1,4,8,0.05,1.0,0.005,0.001,
9,4,16,0.3865346289975499,9999.99,8,1,4,8,0.05,1.0,0.005,0.001,
0,4,16,0.5535700015029716,507.77000000000004,16,1,4,8,0.05,1.0,0.005,0.001,
1,4,16,0.5830935125375918,9331.48,16,1,4,8,0.05,1.0,0.005,0.001,
2,4,16,0.6649035194850457,3545.41,16,1,4,8,0.05,1.0,0.005,0.001,
3,4,16,0.5479121384779859,3844.58,16,1,4,8,0.05,1.0,0.005,0.001,
4,4,16,0.6041466425593938,7617.27,16,1,4,8,0.05,1.0,0.005,0.001,
5,4,16,0.7026384144367179,1579.3500000000001,16,1,4,8,0.05,1.0,0.005,0.001,
